title,author,category,rating,description,url
斗罗绝世：武魂魔偶剑鬼,轻小说爱好者,轻小说,0.0,穿越绝世唐门时期的二次穿越者林墨，为了成神长生，彻底掌握自身命运。决定抛弃自身素质，掠夺主角机缘。正当他踌躇满志之际，他却突然发现，那么大的霍挂，怎么变成小霍娘了。,https://m.qidian.com/book/1046230455/
轻小说 合编,双生至高,仙侠,0.0,来阅文旗下网站阅读我的更多作品吧！,https://m.qidian.com/book/1047078135/
原神 轻小说,作家CumF0z,轻小说,0.0,来阅文旗下网站阅读我的更多作品吧！,https://m.qidian.com/book/1031876108/
拈花问鼎,凤轻,古代言情,0.0,神游故国，望断天涯路，不知何处是吾乡？笑看河山，醉饮千钟酒，徒留千秋万岁名。奉旨前往光州剿匪的信王秦牧意外找到失踪多年的英国公嫡女谢梧，也是他曾经指腹为婚的未婚妻。谢梧失踪十一年，秦牧早与英国公次女谢绾成婚。然而，谢梧和秦牧的婚约乃先皇所赐。整个京城都在眼巴巴地等待着英国公府二女争夫的笑话。却不知这此番凤归皇庭，是为了翻云覆雨搅动这煌煌京师……阅读指南兼排雷：1、宅斗戏份少，不是嫡庶真千金打脸虐渣,https://m.qidian.com/book/1044099003/
人类这次恐怕凶多吉少了,飞轻,科幻,0.0,“这么说，早在1999年，外星人就已经入侵了地球，而我们人类最终打败了外星怪物，成功度过了那次凶多吉少的危机？”“假的！”“都是假的！这不过是网友们调侃00后的把戏而已！”医生盯着江潮，欣慰的点了点头，然后在他的病情诊断书上写下【精神状态恢复良好】。“其实我们根本就没有赢！”“它们伪装成了人类，就在我们每一个人的身边，所以这个世界才会变得越来越糟！”医生赶紧划掉重写【建议加大剂量】！于是江潮看着眼,https://m.qidian.com/book/1049826173/
神父当循周礼！,轻小说高手,奇幻,0.0,寿命即金钱。教会腐化，贵族化作长生种自诩接近圣人，短生种人类则卑微如草介。“圣人以五饼两鱼喂饱五千人，当然是熬粥分食，圣人之理当为粥礼！既然你们喜欢看出身，那我必须使用周礼了！”路易如是道。天使？巨龙？怪力乱神！下等人！吸血鬼和精灵？蛮夷也！下等人！半身人？您这样的萝莉，当为诸侯公卿！至于穿着长筒靴太阳底下耕作一整天，靴子里都是汗水的人类少女妈妈？成为教皇的路易倒吸一口凉气。这样的劳动者，当为天子,https://m.qidian.com/book/1049556631/
乡间轻曲,醛石,都市,0.0,新书《星光马厩》上传啦！人近中年的边瑞厌倦了大都市的生活，想过简单的日子，回到了老家，种上几亩地，没事收拾一下屋边的菜园子。开心的时候斫上一把古琴，画上两笔画，心情烦燥的时候则是骑上牛进山里，采些山果野参。悠闲的小日子过的美滋滋。（新书《大时代中的小农民》发布，欢迎各位大大！）,https://m.qidian.com/book/1016674868/
盛世嫡妃（电视剧《莫离》原著）,凤轻,古代言情,0.0,腾讯视频独家热播，白鹿、丞磊领衔主演电视剧《莫离》原著小说。本文简介：一纸诏书，一场赐婚。三无千金——无才无貌无德。废物王爷——毁容残疾重病。世人皆言：绝配！喜帕下——她浅笑吟吟，悠然自若。历经生死她只愿今生静好。喜堂上——他唇边含笑，心冷如冰。受尽羞辱终有一日他会将天下踩在脚下。.——他是我夫君，欺他就是欺我，辱他就是辱我，害他就是害我。人若害我，我必除之！——本王不信鬼神，不求苍天。她若殒命，,https://m.qidian.com/book/1002248865/
道门念经人,严轻,仙侠,0.0,青暝天下灵气潮涨，万物异常生长，各种妖魔鬼怪邪祟随着天地大变纷纷醒来。仙灵观下镇压的一尊大妖蠢蠢欲动即将破土而出。身为观主的张闻风还在为一日三餐填饱没有油水的肚子上下忙活。耕田的黑毛驴暗戳戳骂人：“驴日的，这日子没法过啦！”纸人压床驴说话，红绣鞋儿鬼打墙。银子长脚牛挡道，狐有九命兔子窝。棺材铺子水走蛟，一串念珠荷花酒。梦中丢魂傀儡舞，雷击桃木剑斩邪。……张闻风发现，他念诵前世记住的道祖经文，能够演,https://m.qidian.com/book/1032563353/
斗罗，白厄模板，生命毁灭双神位,轻小说爱好者,轻小说,0.0,穿越绝世唐门，这个最坏的时代。神王高居神界，肆意拨弄凡人命运。肉食者身居高位，视人命为草芥。邪魂师藏于阴影，阴谋占据人间。穆云觉醒黄金血和侵晨剑武魂，誓要以毁灭，扫除一切污垢。,https://m.qidian.com/book/1049939403/
两界！我有一杆炼魂幡,石山轻,仙侠,0.0,【两界+双穿+爽文+魔门+炼魂幡！】陈杰在地摊上购买了一件玉佩符牌。玉佩可以在仙侠，都市世界自由穿梭。他开始成为两界倒爷！利用两界资源互通，他强势崛起。蓝星都市世界，以屠宰场为基，获得大量的牲畜亡魂，炼制炼魂幡！随着炼魂幡主魂的不断变强，反哺自身！都市的电控燃烧炉，成为了仙侠世界最强丹炉，成丹率百分之百。仙侠的琥珀原石，无法凝聚煞气和灵力，竟然没人要，用来装饰洞府。这一切，难道不该我发财吗？为了更,https://m.qidian.com/book/1049057030/
吞噬星空之万源真神,轻荧,诸天无限,0.0,意外穿越到吞噬星空世界，陆凌飞本以为自己能够一路崛起，不曾想他的悟性和天赋实在太差，好在大限来临之际，他的金手指终于来临。每练成一门秘法就能提升悟性，而且他的悟性提升无上限。从此之后，陆凌飞开始了搜寻秘法提升悟性的道路，在原始宇宙，在宇宙海留下了诸多传说。,https://m.qidian.com/book/1046908337/
轻井泽,碧蕊白莲,都市,0.0,从继承全日最小，并快要破产倒闭的轻井泽威士忌蒸馏厂开始，一步步地发展成为全世界最大的酒业集团。,https://m.qidian.com/book/1029714890/
退婚后，不小心怀了权臣的崽,温轻,古代言情,0.0,【疯批明艳贵女×表里不一国公府世子】明蕴是京城最恣意的贵女，生母早逝，婚事既定。未婚夫家世显赫，婆母偏爱，至于他心里装着继妹？无妨，男人算什么？她要的是他背后的家族权势。直到一个脏兮兮的小团子扑到她马车前，哭着喊阿娘，手里还攥着残玉。竟和明蕴从小佩戴，前天不慎砸碎的那块全然相同。可断口处的棱角硌的掌心发红。这世上，岂有两块玉能碎的纹路分毫不差？明蕴缓缓眯起眼：“……？”——这崽子竟是她和荣国公府世,https://m.qidian.com/book/1045726801/
什么？我的 二次元 手办都成真了！,浪漫人类爱,轻小说,0.0,作为一个穿越者，陈晓的爱好并不多。在这个有着超自然力量的平行世界，没有系统，也没有觉醒超能力，唯一的快乐源泉便是那一墙由他亲手制作的 二次元 手办了。什么毒岛冴子、亚丝娜、椎名真昼、黑岩射手、五更琉璃、拉姆、雷姆……就连Fgo的英灵与碧蓝航线的老婆们也有。毕竟在这个世界，只有自己认识她们。等等……什么叫墙上的手办自己动起来了？卧槽！你们怎么都成真的了？！,https://m.qidian.com/book/1047147445/
我的职业面板怎么是 二次元 画风？,只帮一点点,轻小说,0.0,联邦、帝国、企业联合，这是一个无比危险的星际时代。所有智慧生灵都能够通过特殊仪式就职拥有超凡伟力的职业，这也是所谓的职业者。李昂即不幸又幸运的穿越到了这个世界。不幸是因为他作为一名普通人想要在这种危险的世界寿终正寝的概率基本为0。幸运则是因为他觉醒了两个强大的天赋。旅人：每当经历大事件之后，都可以开启新的旅程。控制台玩家：作为墙后的玩家，你可就职的职业数量为...∞。当李昂第一次来到一人世界时，他,https://m.qidian.com/book/1044728324/
二次元 王座,二次元白菜,诸天无限,0.0,一觉醒来的季空穿越到了自己设定的世界里。这是一个完全由 二次元 构成的世界。在这里，没有贴吧，也没有滑稽君，更没有前世许许多多的二次元名著。在这里，缪斯还没有开始她们的FirstLive，霞之丘诗羽的小说才刚开始构思，甘城光辉游乐园还没有游客，玉置亚子只是一个第一次玩网游的小菜鸟，白还没有穿越，奏也还没有死……而季空的旅程，就将要从他转校进音乃木坂学院开始说起，一步一个脚印的，走向自己的王座。——,https://m.qidian.com/book/1003703902/
二次元 之真理之门,明镜依非台,轻小说,0.0,新书《死神开局，我有万界角色模板》已发布。......穿越 二次元 ，身附真理之门，穿梭无尽世界，目标成就至高神！！陈安夏一觉醒来却发现世界已经变了，自己重生到了二次元的世界，在灵魂深处还有一道门“什么，竟然是真理之门！？”这一世，我一定要不留遗憾，我要在诸天万界传播我的事迹，宣传我的荣光！这一世，我要信仰成神！.....PS：本书书友群127.533.316。,https://m.qidian.com/book/1010504607/
二次元 的浪客,银眼的斩杀者,诸天无限,0.0,在《浪客剑心》里学艺闯荡，然后去新千年的各个动漫世界中捣乱的故事。没什么是一发九头龙闪不能解决的，如果有，那就再来一发天翔龙闪！（变身，变身，变身，不喜误入！）新书：《我是英雄导师》已上传，请小伙伴们移步,https://m.qidian.com/book/1005782514/
二次元 国度,言叶庭,诸天无限,0.0,一觉睡醒，夏悠发现自己竟穿越到一个奇妙的大世界，本以为能悠闲地开始新生活的他，却没想到一个接一个的 二次元 萌妹扑了过来......新垣绫濑：不想当我哥哥的哥哥，还是死了算了！霞之丘诗羽：我的作品一定会比你的更有意思！加藤惠：果然，就算是身为同桌的你，也记不住我啊。牧濑红莉栖：我才不认可你说的穿越方法，实在太不科学了！宫水三叶：都说了不准用我的身体去洗澡啦！μs全员：一起参加LoveLive吧！宫,https://m.qidian.com/book/1005154345/
你们 二次元 真会玩,大笨淡,轻小说,0.0,汤昊：“朋友，听说过 二次元 聊天室吗？”路人A：“没听过，干什么的？我加入有什么好处吗？”汤昊：“当然，里面的人个个都是人才，说话又好听，还能欣赏到各种才艺表演，比如魔少女大战触手怪，法老王的坟头对撞，超电磁炮对抗五彩大炮，星爆弃疗斩VS三千世界，以及我们群里最年轻的两位紫色老……美少女已经决定正式出道成为偶像。”“另外，如果你喜欢旅行的话，可以乘座我们每周一例行的凯尔特航空，前往从温州到加拿大,https://m.qidian.com/book/1013303296/
二次元 之悠闲,青棘,都市,0.0,新书已发，《变身之萝莉主播》，来看吧！！叶苏穿越到一个奇妙的 二次元 世界，这一次他有了很多的选择，很多的道路，然而他不想去争抢太多，也不想前行太快，只想任着自己的兴趣，陪伴那些重要的人（后宫），度过一些悠闲的岁月。……书友群：324961237(二次元之悠闲）,https://m.qidian.com/book/1003498202/
二次元 之幻想系统,银闪之风,轻小说,0.0,穿越到了 二次元 世界，开启为打造全能日常男主定制的幻想系统，只要完成每日任务有足够的幻想点就能够兑换各式各样的天赋。总而言之，这是一个靠着系统来和二次元美少女互动的故事。另外本书于5.29日正式完美结局140万字。以后更新的是番外，看不看都无伤大雅的，大家可以从头看到尾了哦！！！,https://m.qidian.com/book/1009474533/
我的领地怎么是二次原画风,一只鱼饼干,轻小说,0.0,【现实半游戏化】【偏塔防】【前期不种田】【下方建筑已解锁其一】【稳定更新从未断更】源界入侵，灾难降临，世界大变，规则重写，各类职业者登上末日重建、对抗源兽肆虐的新舞台。觉醒后的隋安点开了自己的领主核心，却发现上面有一个独一无二的建筑图纸模块，能够解锁许多画风奇特的图纸。【自由的黎明破晓风弦】汇聚千风之力，以风暴箭矢吹散风雪贯穿星穹；【亘古的龙之契约图腾】承载众生契约，化众生为子民共卫领土；【永恒的,https://m.qidian.com/book/1048401982/
